62
0
19
0	467	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	467	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	467	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	467	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	467	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	467	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
6	467	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
7	467	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
8	467	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
9	467	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
10	467	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
11	467	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
12	467	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
13	467	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
14	467	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
15	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
16	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
17	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
18	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
